"indicador","cenario","item","regiao","familia","ano","medida","valor"
"cons","BAU","p_saop","RBRA","F8",2025,"tot_$",2695.92258926436
"cons","BAU","p_saop","RBRA","F8",2030,"tot_$",2819.3617229614
"cons","BAU","p_saop","RBRA","F8",2035,"tot_$",2929.56246162756
"cons","BAU","p_saop","RBRA","F8",2040,"tot_$",3046.84511931077
"cons","BAU","p_saop","RBRA","F8",2045,"tot_$",3174.96339455577
"cons","BAU","p_saop","RBRA","F8",2050,"tot_$",3313.64830875231
"cons","BAU","p_saop","RBRA","F9",2019,"ch_%",4.78104000833923e-07
"cons","BAU","p_saop","RBRA","F9",2025,"ch_%",1.32840475820095
"cons","BAU","p_saop","RBRA","F9",2030,"ch_%",2.83807633700985
"cons","BAU","p_saop","RBRA","F9",2035,"ch_%",4.18657990463724
"cons","BAU","p_saop","RBRA","F9",2040,"ch_%",5.62249716838588
"cons","BAU","p_saop","RBRA","F9",2045,"ch_%",7.19026137914254
"cons","BAU","p_saop","RBRA","F9",2050,"ch_%",8.88738724823508
"cons","BAU","p_saop","RBRA","F9",2019,"Csuper",500.414360644213
"cons","BAU","p_saop","RBRA","F9",2025,"Csuper",541.961395559084
"cons","BAU","p_saop","RBRA","F9",2030,"Csuper",589.177727766464
"cons","BAU","p_saop","RBRA","F9",2035,"Csuper",631.353385919987
"cons","BAU","p_saop","RBRA","F9",2040,"Csuper",676.262985795317
"cons","BAU","p_saop","RBRA","F9",2045,"Csuper",725.296217153048
"cons","BAU","p_saop","RBRA","F9",2050,"Csuper",778.375350361633
"cons","BAU","p_saop","RBRA","F9",2019,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2025,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2030,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2035,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2040,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2045,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2050,"Cshift",2627.17531487818
"cons","BAU","p_saop","RBRA","F9",2019,"tot_$",3127.58967552239
"cons","BAU","p_saop","RBRA","F9",2025,"tot_$",3169.13671043726
"cons","BAU","p_saop","RBRA","F9",2030,"tot_$",3216.35304264464
"cons","BAU","p_saop","RBRA","F9",2035,"tot_$",3258.52870079816
"cons","BAU","p_saop","RBRA","F9",2040,"tot_$",3303.43830067349
"cons","BAU","p_saop","RBRA","F9",2045,"tot_$",3352.47153203122
"cons","BAU","p_saop","RBRA","F9",2050,"tot_$",3405.55066523981
"cons","BAU","p_saop","RBRA","F10",2019,"ch_%",5.90898951990937e-07
"cons","BAU","p_saop","RBRA","F10",2025,"ch_%",1.46885947769124
"cons","BAU","p_saop","RBRA","F10",2030,"ch_%",3.13949818693593
"cons","BAU","p_saop","RBRA","F10",2035,"ch_%",4.63303063503602
"cons","BAU","p_saop","RBRA","F10",2040,"ch_%",6.22458684890519
"cons","BAU","p_saop","RBRA","F10",2045,"ch_%",7.96112777088618
"cons","BAU","p_saop","RBRA","F10",2050,"ch_%",9.84112516956976
"cons","BAU","p_saop","RBRA","F10",2019,"Csuper",497.127852062318
"cons","BAU","p_saop","RBRA","F10",2025,"Csuper",542.766016837703
"cons","BAU","p_saop","RBRA","F10",2030,"Csuper",594.673579489381
"cons","BAU","p_saop","RBRA","F10",2035,"Csuper",641.078363894934
"cons","BAU","p_saop","RBRA","F10",2040,"Csuper",690.528794695997
"cons","BAU","p_saop","RBRA","F10",2045,"Csuper",744.483971363538
"cons","BAU","p_saop","RBRA","F10",2050,"Csuper",802.896410999443
"cons","BAU","p_saop","RBRA","F10",2019,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2025,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2030,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2035,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2040,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2045,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2050,"Cshift",2609.92112693969
"cons","BAU","p_saop","RBRA","F10",2019,"tot_$",3107.04897900201
"cons","BAU","p_saop","RBRA","F10",2025,"tot_$",3152.6871437774
"cons","BAU","p_saop","RBRA","F10",2030,"tot_$",3204.59470642907
"cons","BAU","p_saop","RBRA","F10",2035,"tot_$",3250.99949083463
"cons","BAU","p_saop","RBRA","F10",2040,"tot_$",3300.44992163569
"cons","BAU","p_saop","RBRA","F10",2045,"tot_$",3354.40509830323
"cons","BAU","p_saop","RBRA","F10",2050,"tot_$",3412.81753793914
"cons","BAU","p_saop","RBRA","F11",2019,"ch_%",8.55962167811697e-07
"cons","BAU","p_saop","RBRA","F11",2025,"ch_%",2.06833427154842
"cons","BAU","p_saop","RBRA","F11",2030,"ch_%",4.42456272842942
"cons","BAU","p_saop","RBRA","F11",2035,"ch_%",6.53408816591452
"cons","BAU","p_saop","RBRA","F11",2040,"ch_%",8.78467540156145
"cons","BAU","p_saop","RBRA","F11",2045,"ch_%",11.2381884938014
"cons","BAU","p_saop","RBRA","F11",2050,"ch_%",13.8949092793404
"cons","BAU","p_saop","RBRA","F11",2019,"Csuper",704.29522955951
"cons","BAU","p_saop","RBRA","F11",2025,"Csuper",795.340059547322
"cons","BAU","p_saop","RBRA","F11",2030,"Csuper",899.057582869533
"cons","BAU","p_saop","RBRA","F11",2035,"Csuper",991.915621792798
"cons","BAU","p_saop","RBRA","F11",2040,"Csuper",1090.98298235378
"cons","BAU","p_saop","RBRA","F11",2045,"Csuper",1198.98282448394
"cons","BAU","p_saop","RBRA","F11",2050,"Csuper",1315.9275541981
"cons","BAU","p_saop","RBRA","F11",2019,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2025,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2030,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2035,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2040,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2045,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2050,"Cshift",3697.54975737726
"cons","BAU","p_saop","RBRA","F11",2019,"tot_$",4401.84498693677
"cons","BAU","p_saop","RBRA","F11",2025,"tot_$",4492.88981692458
"cons","BAU","p_saop","RBRA","F11",2030,"tot_$",4596.60734024679
"cons","BAU","p_saop","RBRA","F11",2035,"tot_$",4689.46537917005
"cons","BAU","p_saop","RBRA","F11",2040,"tot_$",4788.53273973104
"cons","BAU","p_saop","RBRA","F11",2045,"tot_$",4896.5325818612
"cons","BAU","p_saop","RBRA","F11",2050,"tot_$",5013.47731157536
"cons","BAU","f_efsil","RBRA","F1",2019,"ch_%",3.7785798934209e-07
"cons","BAU","f_efsil","RBRA","F1",2025,"ch_%",0.321588562170461
"cons","BAU","f_efsil","RBRA","F1",2030,"ch_%",0.65576773691165
"cons","BAU","f_efsil","RBRA","F1",2035,"ch_%",0.939648479457356
"cons","BAU","f_efsil","RBRA","F1",2040,"ch_%",1.22931017822132
"cons","BAU","f_efsil","RBRA","F1",2045,"ch_%",1.54710732906702
"cons","BAU","f_efsil","RBRA","F1",2050,"ch_%",1.88599701492118
"cons","BAU","f_efsil","RBRA","F1",2019,"Csuper",75.9835314368711
"cons","BAU","f_efsil","RBRA","F1",2025,"Csuper",76.4722395514265
"cons","BAU","f_efsil","RBRA","F1",2030,"Csuper",76.9800818241786
"cons","BAU","f_efsil","RBRA","F1",2035,"Csuper",77.4114870474292
"cons","BAU","f_efsil","RBRA","F1",2040,"Csuper",77.8516774199844
"cons","BAU","f_efsil","RBRA","F1",2045,"Csuper",78.3346244123714
"cons","BAU","f_efsil","RBRA","F1",2050,"Csuper",78.849625110454
"cons","BAU","f_efsil","RBRA","F1",2019,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2025,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2030,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2035,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2040,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2045,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2050,"Cshift",75.9835308626514
"cons","BAU","f_efsil","RBRA","F1",2019,"tot_$",151.967062299522
"cons","BAU","f_efsil","RBRA","F1",2025,"tot_$",152.455770414078
"cons","BAU","f_efsil","RBRA","F1",2030,"tot_$",152.96361268683
"cons","BAU","f_efsil","RBRA","F1",2035,"tot_$",153.395017910081
"cons","BAU","f_efsil","RBRA","F1",2040,"tot_$",153.835208282636
"cons","BAU","f_efsil","RBRA","F1",2045,"tot_$",154.318155275023
"cons","BAU","f_efsil","RBRA","F1",2050,"tot_$",154.833155973105
"cons","BAU","f_efsil","RBRA","F2",2019,"ch_%",5.61560398182337e-07
"cons","BAU","f_efsil","RBRA","F2",2025,"ch_%",0.68593566557229
"cons","BAU","f_efsil","RBRA","F2",2030,"ch_%",1.43739097784235
"cons","BAU","f_efsil","RBRA","F2",2035,"ch_%",2.09634363895801
"cons","BAU","f_efsil","RBRA","F2",2040,"ch_%",2.78930025793362
"cons","BAU","f_efsil","RBRA","F2",2045,"ch_%",3.54366916170437
"cons","BAU","f_efsil","RBRA","F2",2050,"ch_%",4.35527922831687
"cons","BAU","f_efsil","RBRA","F2",2019,"Csuper",24.6084048503049
"cons","BAU","f_efsil","RBRA","F2",2025,"Csuper",24.9460002213245
"cons","BAU","f_efsil","RBRA","F2",2030,"Csuper",25.3158425481958
"cons","BAU","f_efsil","RBRA","F2",2035,"Csuper",25.6401580217917
"cons","BAU","f_efsil","RBRA","F2",2040,"Csuper",25.9812091584303
"cons","BAU","f_efsil","RBRA","F2",2045,"Csuper",26.3524854620699
"cons","BAU","f_efsil","RBRA","F2",2050,"Csuper",26.7519340395792
"cons","BAU","f_efsil","RBRA","F2",2019,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2025,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2030,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2035,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2040,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2045,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2050,"Cshift",24.6084045739228
"cons","BAU","f_efsil","RBRA","F2",2019,"tot_$",49.2168094242277
"cons","BAU","f_efsil","RBRA","F2",2025,"tot_$",49.5544047952473
"cons","BAU","f_efsil","RBRA","F2",2030,"tot_$",49.9242471221186
"cons","BAU","f_efsil","RBRA","F2",2035,"tot_$",50.2485625957145
"cons","BAU","f_efsil","RBRA","F2",2040,"tot_$",50.5896137323531
"cons","BAU","f_efsil","RBRA","F2",2045,"tot_$",50.9608900359926
"cons","BAU","f_efsil","RBRA","F2",2050,"tot_$",51.360338613502
"cons","BAU","f_efsil","RBRA","F3",2019,"ch_%",7.12898695631736e-07
"cons","BAU","f_efsil","RBRA","F3",2025,"ch_%",1.20853694074261
"cons","BAU","f_efsil","RBRA","F3",2030,"ch_%",2.55762473210499
"cons","BAU","f_efsil","RBRA","F3",2035,"ch_%",3.75329181569122
"cons","BAU","f_efsil","RBRA","F3",2040,"ch_%",5.02228962974067
"cons","BAU","f_efsil","RBRA","F3",2045,"ch_%",6.40153491233972
"cons","BAU","f_efsil","RBRA","F3",2050,"ch_%",7.88988284697141
"cons","BAU","f_efsil","RBRA","F3",2019,"Csuper",91.8229885472445
"cons","BAU","f_efsil","RBRA","F3",2025,"Csuper",94.0424166797648
"cons","BAU","f_efsil","RBRA","F3",2030,"Csuper",96.5199621007499
"cons","BAU","f_efsil","RBRA","F3",2035,"Csuper",98.7157565678915
"cons","BAU","f_efsil","RBRA","F3",2040,"Csuper",101.046219969583
"cons","BAU","f_efsil","RBRA","F3",2045,"Csuper",103.579148409227
"cons","BAU","f_efsil","RBRA","F3",2050,"Csuper",106.312439477376
"cons","BAU","f_efsil","RBRA","F3",2019,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2025,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2030,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2035,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2040,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2045,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2050,"Cshift",91.8229872380348
"cons","BAU","f_efsil","RBRA","F3",2019,"tot_$",183.645975785279
"cons","BAU","f_efsil","RBRA","F3",2025,"tot_$",185.8654039178
"cons","BAU","f_efsil","RBRA","F3",2030,"tot_$",188.342949338785
"cons","BAU","f_efsil","RBRA","F3",2035,"tot_$",190.538743805926
"cons","BAU","f_efsil","RBRA","F3",2040,"tot_$",192.869207207617
"cons","BAU","f_efsil","RBRA","F3",2045,"tot_$",195.402135647262
"cons","BAU","f_efsil","RBRA","F3",2050,"tot_$",198.13542671541
"cons","BAU","f_efsil","RBRA","F4",2019,"ch_%",1.04415411872338e-06
"cons","BAU","f_efsil","RBRA","F4",2025,"ch_%",1.66276882462884
"cons","BAU","f_efsil","RBRA","F4",2030,"ch_%",3.53140805898846
"cons","BAU","f_efsil","RBRA","F4",2035,"ch_%",5.19325069210006
"cons","BAU","f_efsil","RBRA","F4",2040,"ch_%",6.96197599479944
"cons","BAU","f_efsil","RBRA","F4",2045,"ch_%",8.88419730644732
"cons","BAU","f_efsil","RBRA","F4",2050,"ch_%",10.9605510444528
"cons","BAU","f_efsil","RBRA","F4",2019,"Csuper",153.676733559102
"cons","BAU","f_efsil","RBRA","F4",2025,"Csuper",158.78730787579
"cons","BAU","f_efsil","RBRA","F4",2030,"Csuper",164.530635230587
"cons","BAU","f_efsil","RBRA","F4",2035,"Csuper",169.638366074839
"cons","BAU","f_efsil","RBRA","F4",2040,"Csuper",175.074604502957
"cons","BAU","f_efsil","RBRA","F4",2045,"Csuper",180.982618226614
"cons","BAU","f_efsil","RBRA","F4",2050,"Csuper",187.364363296742
"cons","BAU","f_efsil","RBRA","F4",2019,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2025,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2030,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2035,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2040,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2045,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2050,"Cshift",153.676730349858
"cons","BAU","f_efsil","RBRA","F4",2019,"tot_$",307.353463908959
"cons","BAU","f_efsil","RBRA","F4",2025,"tot_$",312.464038225648
"cons","BAU","f_efsil","RBRA","F4",2030,"tot_$",318.207365580445
"cons","BAU","f_efsil","RBRA","F4",2035,"tot_$",323.315096424697
"cons","BAU","f_efsil","RBRA","F4",2040,"tot_$",328.751334852815
"cons","BAU","f_efsil","RBRA","F4",2045,"tot_$",334.659348576472
"cons","BAU","f_efsil","RBRA","F4",2050,"tot_$",341.0410936466
"cons","BAU","f_efsil","RBRA","F5",2019,"ch_%",7.94686161320612e-07
"cons","BAU","f_efsil","RBRA","F5",2025,"ch_%",2.00648464140623
"cons","BAU","f_efsil","RBRA","F5",2030,"ch_%",4.27090328850332
"cons","BAU","f_efsil","RBRA","F5",2035,"ch_%",6.28899332944264
"cons","BAU","f_efsil","RBRA","F5",2040,"ch_%",8.44055499376799
"cons","BAU","f_efsil","RBRA","F5",2045,"ch_%",10.778696941822
"cons","BAU","f_efsil","RBRA","F5",2050,"ch_%",13.3057705756038
"cons","BAU","f_efsil","RBRA","F5",2019,"Csuper",201.166193623808
"cons","BAU","f_efsil","RBRA","F5",2025,"Csuper",209.238927855749
"cons","BAU","f_efsil","RBRA","F5",2030,"Csuper",218.349417311096
"cons","BAU","f_efsil","RBRA","F5",2035,"Csuper",226.468847020565
"cons","BAU","f_efsil","RBRA","F5",2040,"Csuper",235.125276290167
"cons","BAU","f_efsil","RBRA","F5",2045,"Csuper",244.532378457497
"cons","BAU","f_efsil","RBRA","F5",2050,"Csuper",254.699613974201
"cons","BAU","f_efsil","RBRA","F5",2019,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2025,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2030,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2035,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2040,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2045,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2050,"Cshift",201.166190426529
"cons","BAU","f_efsil","RBRA","F5",2019,"tot_$",402.332384050337
"cons","BAU","f_efsil","RBRA","F5",2025,"tot_$",410.405118282278
"cons","BAU","f_efsil","RBRA","F5",2030,"tot_$",419.515607737624
"cons","BAU","f_efsil","RBRA","F5",2035,"tot_$",427.635037447094
"cons","BAU","f_efsil","RBRA","F5",2040,"tot_$",436.291466716695
"cons","BAU","f_efsil","RBRA","F5",2045,"tot_$",445.698568884025
"cons","BAU","f_efsil","RBRA","F5",2050,"tot_$",455.86580440073
"cons","BAU","f_efsil","RBRA","F6",2019,"ch_%",9.69191793487312e-07
"cons","BAU","f_efsil","RBRA","F6",2025,"ch_%",2.20999543142399
"cons","BAU","f_efsil","RBRA","F6",2030,"ch_%",4.70751648906853
"cons","BAU","f_efsil","RBRA","F6",2035,"ch_%",6.93548428270743
"cons","BAU","f_efsil","RBRA","F6",2040,"ch_%",9.31290257159318
"cons","BAU","f_efsil","RBRA","F6",2045,"ch_%",11.8952845851629
"cons","BAU","f_efsil","RBRA","F6",2050,"ch_%",14.6868820825676
"cons","BAU","f_efsil","RBRA","F6",2019,"Csuper",200.183344407371
"cons","BAU","f_efsil","RBRA","F6",2025,"Csuper",209.031425887289
"cons","BAU","f_efsil","RBRA","F6",2030,"Csuper",219.030668054408
"cons","BAU","f_efsil","RBRA","F6",2035,"Csuper",227.950708764754
"cons","BAU","f_efsil","RBRA","F6",2040,"Csuper",237.46909946274
"cons","BAU","f_efsil","RBRA","F6",2045,"Csuper",247.808096622607
"cons","BAU","f_efsil","RBRA","F6",2050,"Csuper",258.984722871355
"cons","BAU","f_efsil","RBRA","F6",2019,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2025,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2030,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2035,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2040,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2045,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2050,"Cshift",200.18334052705
"cons","BAU","f_efsil","RBRA","F6",2019,"tot_$",400.366684934421
"cons","BAU","f_efsil","RBRA","F6",2025,"tot_$",409.214766414339
"cons","BAU","f_efsil","RBRA","F6",2030,"tot_$",419.214008581458
"cons","BAU","f_efsil","RBRA","F6",2035,"tot_$",428.134049291804
"cons","BAU","f_efsil","RBRA","F6",2040,"tot_$",437.652439989789
"cons","BAU","f_efsil","RBRA","F6",2045,"tot_$",447.991437149657
"cons","BAU","f_efsil","RBRA","F6",2050,"tot_$",459.168063398405
"cons","BAU","f_efsil","RBRA","F7",2019,"ch_%",1.57154584901065e-06
"cons","BAU","f_efsil","RBRA","F7",2025,"ch_%",2.95827859416606
"cons","BAU","f_efsil","RBRA","F7",2030,"ch_%",6.31182542746416
"cons","BAU","f_efsil","RBRA","F7",2035,"ch_%",9.30906917293337
"cons","BAU","f_efsil","RBRA","F7",2040,"ch_%",12.5123535591906
"cons","BAU","f_efsil","RBRA","F7",2045,"ch_%",15.9904264612544
"cons","BAU","f_efsil","RBRA","F7",2050,"ch_%",19.7521451905124
"cons","BAU","f_efsil","RBRA","F7",2019,"Csuper",243.625102113441
"cons","BAU","f_efsil","RBRA","F7",2025,"Csuper",258.039312494703
"cons","BAU","f_efsil","RBRA","F7",2030,"Csuper",274.379475775206
"cons","BAU","f_efsil","RBRA","F7",2035,"Csuper",288.983551587163
"cons","BAU","f_efsil","RBRA","F7",2040,"Csuper",304.591560810595
"cons","BAU","f_efsil","RBRA","F7",2045,"Csuper",321.538477596404
"cons","BAU","f_efsil","RBRA","F7",2050,"Csuper",339.867459211058
"cons","BAU","f_efsil","RBRA","F7",2019,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2025,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2030,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2035,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2040,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2045,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2050,"Cshift",243.625094456081
"cons","BAU","f_efsil","RBRA","F7",2019,"tot_$",487.250196569523
"cons","BAU","f_efsil","RBRA","F7",2025,"tot_$",501.664406950785
"cons","BAU","f_efsil","RBRA","F7",2030,"tot_$",518.004570231288
"cons","BAU","f_efsil","RBRA","F7",2035,"tot_$",532.608646043244
"cons","BAU","f_efsil","RBRA","F7",2040,"tot_$",548.216655266677
"cons","BAU","f_efsil","RBRA","F7",2045,"tot_$",565.163572052485
"cons","BAU","f_efsil","RBRA","F7",2050,"tot_$",583.492553667139
"cons","BAU","f_efsil","RBRA","F8",2019,"ch_%",1.65007889574298e-06
"cons","BAU","f_efsil","RBRA","F8",2025,"ch_%",3.5152045716456
"cons","BAU","f_efsil","RBRA","F8",2030,"ch_%",7.50650179522652
"cons","BAU","f_efsil","RBRA","F8",2035,"ch_%",11.0776875977503
"cons","BAU","f_efsil","RBRA","F8",2040,"ch_%",14.8978092262364
"cons","BAU","f_efsil","RBRA","F8",2045,"ch_%",19.0440890013963
"cons","BAU","f_efsil","RBRA","F8",2050,"ch_%",23.5296125825109
"cons","BAU","f_efsil","RBRA","F8",2019,"Csuper",337.248847764124
"cons","BAU","f_efsil","RBRA","F8",2025,"Csuper",360.958809680767
"cons","BAU","f_efsil","RBRA","F8",2030,"Csuper",387.880016587061
"cons","BAU","f_efsil","RBRA","F8",2035,"Csuper",411.967581733188
"cons","BAU","f_efsil","RBRA","F8",2040,"Csuper",437.734213233364
"cons","BAU","f_efsil","RBRA","F8",2045,"Csuper",465.700773844031
"cons","BAU","f_efsil","RBRA","F8",2050,"Csuper",495.95552603257
"cons","BAU","f_efsil","RBRA","F8",2019,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2025,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2030,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2035,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2040,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2045,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2050,"Cshift",337.24883663438
"cons","BAU","f_efsil","RBRA","F8",2019,"tot_$",674.497684398504
"cons","BAU","f_efsil","RBRA","F8",2025,"tot_$",698.207646315147
"cons","BAU","f_efsil","RBRA","F8",2030,"tot_$",725.128853221441
"cons","BAU","f_efsil","RBRA","F8",2035,"tot_$",749.216418367569
"cons","BAU","f_efsil","RBRA","F8",2040,"tot_$",774.983049867744
"cons","BAU","f_efsil","RBRA","F8",2045,"tot_$",802.949610478411
"cons","BAU","f_efsil","RBRA","F8",2050,"tot_$",833.20436266695
"cons","BAU","f_efsil","RBRA","F9",2019,"ch_%",1.8062305873201e-06
"cons","BAU","f_efsil","RBRA","F9",2025,"ch_%",4.16635624336792
"cons","BAU","f_efsil","RBRA","F9",2030,"ch_%",8.90004946890677
"cons","BAU","f_efsil","RBRA","F9",2035,"ch_%",13.1368456816987
"cons","BAU","f_efsil","RBRA","F9",2040,"ch_%",17.6689068217619
"cons","BAU","f_efsil","RBRA","F9",2045,"ch_%",22.5896862723935
"cons","BAU","f_efsil","RBRA","F9",2050,"ch_%",27.9138454435153
"cons","BAU","f_efsil","RBRA","F9",2019,"Csuper",484.543264286713
"cons","BAU","f_efsil","RBRA","F9",2025,"Csuper",524.91884241108
"cons","BAU","f_efsil","RBRA","F9",2030,"Csuper",570.792424106605
"cons","BAU","f_efsil","RBRA","F9",2035,"Csuper",611.850643964668
"cons","BAU","f_efsil","RBRA","F9",2040,"Csuper",655.770236353154
"cons","BAU","f_efsil","RBRA","F9",2045,"Csuper",703.456845387374
"cons","BAU","f_efsil","RBRA","F9",2050,"Csuper",755.052552810647
"cons","BAU","f_efsil","RBRA","F9",2019,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2025,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2030,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2035,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2040,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2045,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2050,"Cshift",484.543246782777
"cons","BAU","f_efsil","RBRA","F9",2019,"tot_$",969.08651106949
"cons","BAU","f_efsil","RBRA","F9",2025,"tot_$",1009.46208919386
"cons","BAU","f_efsil","RBRA","F9",2030,"tot_$",1055.33567088938
"cons","BAU","f_efsil","RBRA","F9",2035,"tot_$",1096.39389074744
"cons","BAU","f_efsil","RBRA","F9",2040,"tot_$",1140.31348313593
"cons","BAU","f_efsil","RBRA","F9",2045,"tot_$",1188.00009217015
"cons","BAU","f_efsil","RBRA","F9",2050,"tot_$",1239.59579959342
"cons","BAU","f_efsil","RBRA","F10",2019,"ch_%",2.25764380523685e-06
"cons","BAU","f_efsil","RBRA","F10",2025,"ch_%",4.60539967253097
"cons","BAU","f_efsil","RBRA","F10",2030,"ch_%",9.84248986403173
"cons","BAU","f_efsil","RBRA","F10",2035,"ch_%",14.5331938291302
"cons","BAU","f_efsil","RBRA","F10",2040,"ch_%",19.5531828678883
"cons","BAU","f_efsil","RBRA","F10",2045,"ch_%",25.0026367807643
"cons","BAU","f_efsil","RBRA","F10",2050,"ch_%",30.8996708436888
"cons","BAU","f_efsil","RBRA","F10",2019,"Csuper",858.58526279849
"cons","BAU","f_efsil","RBRA","F10",2025,"Csuper",937.667786222735
"cons","BAU","f_efsil","RBRA","F10",2030,"Csuper",1027.59755132953
"cons","BAU","f_efsil","RBRA","F10",2035,"Csuper",1108.14493362426
"cons","BAU","f_efsil","RBRA","F10",2040,"Csuper",1194.34670189376
"cons","BAU","f_efsil","RBRA","F10",2045,"Csuper",1287.92311406641
"cons","BAU","f_efsil","RBRA","F10",2050,"Csuper",1389.18524030709
"cons","BAU","f_efsil","RBRA","F10",2019,"Cshift",858.585224030898
"cons","BAU","f_efsil","RBRA","F10",2025,"Cshift",858.585224030898
"cons","BAU","f_efsil","RBRA","F10",2030,"Cshift",858.585224030898
"cons","BAU","f_efsil","RBRA","F10",2035,"Cshift",858.585224030898
"cons","BAU","f_efsil","RBRA","F10",2040,"Cshift",858.585224030898
"cons","BAU","f_efsil","RBRA","F10",2045,"Cshift",858.585224030898
"cons","BAU","f_efsil","RBRA","F10",2050,"Cshift",858.585224030898
