"indicador","cenario","item","regiao","familia","ano","medida","valor"
"cons","BAU","p_pec","RBRA","F4",2019,"tot_$",993.713110717974
"cons","BAU","p_pec","RBRA","F4",2025,"tot_$",1010.23116949288
"cons","BAU","p_pec","RBRA","F4",2030,"tot_$",1028.74099412999
"cons","BAU","p_pec","RBRA","F4",2035,"tot_$",1045.09614059257
"cons","BAU","p_pec","RBRA","F4",2040,"tot_$",1062.69068325553
"cons","BAU","p_pec","RBRA","F4",2045,"tot_$",1081.57090658733
"cons","BAU","p_pec","RBRA","F4",2050,"tot_$",1101.92549714824
"cons","BAU","p_pec","RBRA","F5",2019,"ch_%",3.20749160565015e-07
"cons","BAU","p_pec","RBRA","F5",2025,"ch_%",2.00596928864449
"cons","BAU","p_pec","RBRA","F5",2030,"ch_%",4.26435591106076
"cons","BAU","p_pec","RBRA","F5",2035,"ch_%",6.26610906687357
"cons","BAU","p_pec","RBRA","F5",2040,"ch_%",8.42169728648645
"cons","BAU","p_pec","RBRA","F5",2045,"ch_%",10.7361778805182
"cons","BAU","p_pec","RBRA","F5",2050,"ch_%",13.2325623798269
"cons","BAU","p_pec","RBRA","F5",2019,"Csuper",541.342460442431
"cons","BAU","p_pec","RBRA","F5",2025,"Csuper",563.060783836141
"cons","BAU","p_pec","RBRA","F5",2030,"Csuper",587.511995095468
"cons","BAU","p_pec","RBRA","F5",2035,"Csuper",609.184674527761
"cons","BAU","p_pec","RBRA","F5",2040,"Csuper",632.522902988165
"cons","BAU","p_pec","RBRA","F5",2045,"Csuper",657.581435215803
"cons","BAU","p_pec","RBRA","F5",2050,"Csuper",684.609413583742
"cons","BAU","p_pec","RBRA","F5",2019,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2025,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2030,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2035,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2040,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2045,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2050,"Cshift",541.342456969728
"cons","BAU","p_pec","RBRA","F5",2019,"tot_$",1082.68491741216
"cons","BAU","p_pec","RBRA","F5",2025,"tot_$",1104.40324080587
"cons","BAU","p_pec","RBRA","F5",2030,"tot_$",1128.8544520652
"cons","BAU","p_pec","RBRA","F5",2035,"tot_$",1150.52713149749
"cons","BAU","p_pec","RBRA","F5",2040,"tot_$",1173.86535995789
"cons","BAU","p_pec","RBRA","F5",2045,"tot_$",1198.92389218553
"cons","BAU","p_pec","RBRA","F5",2050,"tot_$",1225.95187055347
"cons","BAU","p_pec","RBRA","F6",2019,"ch_%",7.7292940936502e-07
"cons","BAU","p_pec","RBRA","F6",2025,"ch_%",2.20947835185572
"cons","BAU","p_pec","RBRA","F6",2030,"ch_%",4.70091674116204
"cons","BAU","p_pec","RBRA","F6",2035,"ch_%",6.91233750543512
"cons","BAU","p_pec","RBRA","F6",2040,"ch_%",9.29439970739006
"cons","BAU","p_pec","RBRA","F6",2045,"ch_%",11.8524310045632
"cons","BAU","p_pec","RBRA","F6",2050,"ch_%",14.6118844255014
"cons","BAU","p_pec","RBRA","F6",2019,"Csuper",581.695477770229
"cons","BAU","p_pec","RBRA","F6",2025,"Csuper",607.400339690791
"cons","BAU","p_pec","RBRA","F6",2030,"Csuper",636.385508126774
"cons","BAU","p_pec","RBRA","F6",2035,"Csuper",662.11297688956
"cons","BAU","p_pec","RBRA","F6",2040,"Csuper",689.825672674053
"cons","BAU","p_pec","RBRA","F6",2045,"Csuper",719.585576965213
"cons","BAU","p_pec","RBRA","F6",2050,"Csuper",751.688807990489
"cons","BAU","p_pec","RBRA","F6",2019,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2025,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2030,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2035,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2040,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2045,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2050,"Cshift",581.695468778038
"cons","BAU","p_pec","RBRA","F6",2019,"tot_$",1163.39094654827
"cons","BAU","p_pec","RBRA","F6",2025,"tot_$",1189.09580846883
"cons","BAU","p_pec","RBRA","F6",2030,"tot_$",1218.08097690481
"cons","BAU","p_pec","RBRA","F6",2035,"tot_$",1243.8084456676
"cons","BAU","p_pec","RBRA","F6",2040,"tot_$",1271.52114145209
"cons","BAU","p_pec","RBRA","F6",2045,"tot_$",1301.28104574325
"cons","BAU","p_pec","RBRA","F6",2050,"tot_$",1333.38427676853
"cons","BAU","p_pec","RBRA","F7",2019,"ch_%",1.49712378050282e-06
"cons","BAU","p_pec","RBRA","F7",2025,"ch_%",2.95775423286322
"cons","BAU","p_pec","RBRA","F7",2030,"ch_%",6.305032277964
"cons","BAU","p_pec","RBRA","F7",2035,"ch_%",9.28495757369192
"cons","BAU","p_pec","RBRA","F7",2040,"ch_%",12.4970380308997
"cons","BAU","p_pec","RBRA","F7",2045,"ch_%",15.9477225103247
"cons","BAU","p_pec","RBRA","F7",2050,"ch_%",19.671340517047
"cons","BAU","p_pec","RBRA","F7",2019,"Csuper",677.329778054072
"cons","BAU","p_pec","RBRA","F7",2025,"Csuper",717.397256935097
"cons","BAU","p_pec","RBRA","F7",2030,"Csuper",762.741477484847
"cons","BAU","p_pec","RBRA","F7",2035,"Csuper",803.109319059596
"cons","BAU","p_pec","RBRA","F7",2040,"Csuper",846.622072620164
"cons","BAU","p_pec","RBRA","F7",2045,"Csuper",893.367098272173
"cons","BAU","p_pec","RBRA","F7",2050,"Csuper",943.809443922832
"cons","BAU","p_pec","RBRA","F7",2019,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2025,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2030,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2035,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2040,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2045,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2050,"Cshift",677.329757773143
"cons","BAU","p_pec","RBRA","F7",2019,"tot_$",1354.65953582721
"cons","BAU","p_pec","RBRA","F7",2025,"tot_$",1394.72701470824
"cons","BAU","p_pec","RBRA","F7",2030,"tot_$",1440.07123525799
"cons","BAU","p_pec","RBRA","F7",2035,"tot_$",1480.43907683274
"cons","BAU","p_pec","RBRA","F7",2040,"tot_$",1523.95183039331
"cons","BAU","p_pec","RBRA","F7",2045,"tot_$",1570.69685604532
"cons","BAU","p_pec","RBRA","F7",2050,"tot_$",1621.13920169597
"cons","BAU","p_pec","RBRA","F8",2019,"ch_%",1.18305336638258e-06
"cons","BAU","p_pec","RBRA","F8",2025,"ch_%",3.51467427559962
"cons","BAU","p_pec","RBRA","F8",2030,"ch_%",7.49956407474919
"cons","BAU","p_pec","RBRA","F8",2035,"ch_%",11.0528565019438
"cons","BAU","p_pec","RBRA","F8",2040,"ch_%",14.8843526293559
"cons","BAU","p_pec","RBRA","F8",2045,"ch_%",19.001164877888
"cons","BAU","p_pec","RBRA","F8",2050,"ch_%",23.4443581796392
"cons","BAU","p_pec","RBRA","F8",2019,"Csuper",724.802146853822
"cons","BAU","p_pec","RBRA","F8",2025,"Csuper",775.750997707656
"cons","BAU","p_pec","RBRA","F8",2030,"Csuper",833.516129968861
"cons","BAU","p_pec","RBRA","F8",2035,"Csuper",885.024808342713
"cons","BAU","p_pec","RBRA","F8",2040,"Csuper",940.566339404749
"cons","BAU","p_pec","RBRA","F8",2045,"Csuper",1000.24382511132
"cons","BAU","p_pec","RBRA","F8",2050,"Csuper",1064.65254446726
"cons","BAU","p_pec","RBRA","F8",2019,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2025,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2030,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2035,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2040,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2045,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2050,"Cshift",724.802129704231
"cons","BAU","p_pec","RBRA","F8",2019,"tot_$",1449.60427655805
"cons","BAU","p_pec","RBRA","F8",2025,"tot_$",1500.55312741189
"cons","BAU","p_pec","RBRA","F8",2030,"tot_$",1558.31825967309
"cons","BAU","p_pec","RBRA","F8",2035,"tot_$",1609.82693804694
"cons","BAU","p_pec","RBRA","F8",2040,"tot_$",1665.36846910898
"cons","BAU","p_pec","RBRA","F8",2045,"tot_$",1725.04595481555
"cons","BAU","p_pec","RBRA","F8",2050,"tot_$",1789.45467417149
"cons","BAU","p_pec","RBRA","F9",2019,"ch_%",1.6206015640563e-06
"cons","BAU","p_pec","RBRA","F9",2025,"ch_%",4.16581979987571
"cons","BAU","p_pec","RBRA","F9",2030,"ch_%",8.89294395920384
"cons","BAU","p_pec","RBRA","F9",2035,"ch_%",13.1111777919125
"cons","BAU","p_pec","RBRA","F9",2040,"ch_%",17.6603757100983
"cons","BAU","p_pec","RBRA","F9",2045,"ch_%",22.5485788529071
"cons","BAU","p_pec","RBRA","F9",2050,"ch_%",27.8246488697137
"cons","BAU","p_pec","RBRA","F9",2019,"Csuper",888.427031899692
"cons","BAU","p_pec","RBRA","F9",2025,"Csuper",962.447539109464
"cons","BAU","p_pec","RBRA","F9",2030,"Csuper",1046.44163411291
"cons","BAU","p_pec","RBRA","F9",2035,"Csuper",1121.39349096061
"cons","BAU","p_pec","RBRA","F9",2040,"Csuper",1202.22609642022
"cons","BAU","p_pec","RBRA","F9",2045,"Csuper",1289.0823297948
"cons","BAU","p_pec","RBRA","F9",2050,"Csuper",1382.83039125877
"cons","BAU","p_pec","RBRA","F9",2019,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2025,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2030,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2035,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2040,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2045,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2050,"Cshift",888.427003103969
"cons","BAU","p_pec","RBRA","F9",2019,"tot_$",1776.85403500366
"cons","BAU","p_pec","RBRA","F9",2025,"tot_$",1850.87454221343
"cons","BAU","p_pec","RBRA","F9",2030,"tot_$",1934.86863721688
"cons","BAU","p_pec","RBRA","F9",2035,"tot_$",2009.82049406458
"cons","BAU","p_pec","RBRA","F9",2040,"tot_$",2090.65309952419
"cons","BAU","p_pec","RBRA","F9",2045,"tot_$",2177.50933289877
"cons","BAU","p_pec","RBRA","F9",2050,"tot_$",2271.25739436274
"cons","BAU","p_pec","RBRA","F10",2019,"ch_%",1.66957736524864e-06
"cons","BAU","p_pec","RBRA","F10",2025,"ch_%",4.60485844132934
"cons","BAU","p_pec","RBRA","F10",2030,"ch_%",9.83527017969303
"cons","BAU","p_pec","RBRA","F10",2035,"ch_%",14.506957743415
"cons","BAU","p_pec","RBRA","F10",2040,"ch_%",19.5463251180517
"cons","BAU","p_pec","RBRA","F10",2045,"ch_%",24.9616198504046
"cons","BAU","p_pec","RBRA","F10",2050,"ch_%",30.8072559923788
"cons","BAU","p_pec","RBRA","F10",2019,"Csuper",876.976136603038
"cons","BAU","p_pec","RBRA","F10",2025,"Csuper",957.743123932131
"cons","BAU","p_pec","RBRA","F10",2030,"Csuper",1049.48204645189
"cons","BAU","p_pec","RBRA","F10",2035,"Csuper",1131.42121393681
"cons","BAU","p_pec","RBRA","F10",2040,"Csuper",1219.80930960804
"cons","BAU","p_pec","RBRA","F10",2045,"Csuper",1314.79099149536
"cons","BAU","p_pec","RBRA","F10",2050,"Csuper",1417.32065606725
"cons","BAU","p_pec","RBRA","F10",2019,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2025,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2030,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2035,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2040,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2045,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2050,"Cshift",876.976107319449
"cons","BAU","p_pec","RBRA","F10",2019,"tot_$",1753.95224392249
"cons","BAU","p_pec","RBRA","F10",2025,"tot_$",1834.71923125158
"cons","BAU","p_pec","RBRA","F10",2030,"tot_$",1926.45815377134
"cons","BAU","p_pec","RBRA","F10",2035,"tot_$",2008.39732125626
"cons","BAU","p_pec","RBRA","F10",2040,"tot_$",2096.78541692749
"cons","BAU","p_pec","RBRA","F10",2045,"tot_$",2191.76709881481
"cons","BAU","p_pec","RBRA","F10",2050,"tot_$",2294.2967633867
"cons","BAU","p_pec","RBRA","F11",2019,"ch_%",2.67712123580566e-06
"cons","BAU","p_pec","RBRA","F11",2025,"ch_%",6.47872088994845
"cons","BAU","p_pec","RBRA","F11",2030,"ch_%",13.8527312264791
"cons","BAU","p_pec","RBRA","F11",2035,"ch_%",20.4504105106751
"cons","BAU","p_pec","RBRA","F11",2040,"ch_%",27.5708376875633
"cons","BAU","p_pec","RBRA","F11",2045,"ch_%",35.2237427486575
"cons","BAU","p_pec","RBRA","F11",2050,"ch_%",43.4867641818947
"cons","BAU","p_pec","RBRA","F11",2019,"Csuper",979.848706350492
"cons","BAU","p_pec","RBRA","F11",2025,"Csuper",1106.81197274553
"cons","BAU","p_pec","RBRA","F11",2030,"Csuper",1251.3202547855
"cons","BAU","p_pec","RBRA","F11",2035,"Csuper",1380.61479809346
"cons","BAU","p_pec","RBRA","F11",2040,"Csuper",1520.15361778095
"cons","BAU","p_pec","RBRA","F11",2045,"Csuper",1670.12739222971
"cons","BAU","p_pec","RBRA","F11",2050,"Csuper",1832.05760079765
"cons","BAU","p_pec","RBRA","F11",2019,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2025,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2030,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2035,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2040,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2045,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2050,"Cshift",979.84865388702
"cons","BAU","p_pec","RBRA","F11",2019,"tot_$",1959.69736023751
"cons","BAU","p_pec","RBRA","F11",2025,"tot_$",2086.66062663255
"cons","BAU","p_pec","RBRA","F11",2030,"tot_$",2231.16890867252
"cons","BAU","p_pec","RBRA","F11",2035,"tot_$",2360.46345198048
"cons","BAU","p_pec","RBRA","F11",2040,"tot_$",2500.00227166797
"cons","BAU","p_pec","RBRA","F11",2045,"tot_$",2649.97604611673
"cons","BAU","p_pec","RBRA","F11",2050,"tot_$",2811.90625468467
"cons","BAU","p_saop","RBRA","F1",2019,"ch_%",-5.2408910544699e-08
"cons","BAU","p_saop","RBRA","F1",2025,"ch_%",0.276811434253177
"cons","BAU","p_saop","RBRA","F1",2030,"ch_%",0.566148882708473
"cons","BAU","p_saop","RBRA","F1",2035,"ch_%",0.806629612669352
"cons","BAU","p_saop","RBRA","F1",2040,"ch_%",1.0612946346976
"cons","BAU","p_saop","RBRA","F1",2045,"ch_%",1.33200129391742
"cons","BAU","p_saop","RBRA","F1",2050,"ch_%",1.62152304491319
"cons","BAU","p_saop","RBRA","F1",2019,"Csuper",540.656006677133
"cons","BAU","p_saop","RBRA","F1",2025,"Csuper",543.981779858364
"cons","BAU","p_saop","RBRA","F1",2030,"Csuper",547.458047183835
"cons","BAU","p_saop","RBRA","F1",2035,"Csuper",550.347321657054
"cons","BAU","p_saop","RBRA","F1",2040,"Csuper",553.407014412843
"cons","BAU","p_saop","RBRA","F1",2045,"Csuper",556.659440668957
"cons","BAU","p_saop","RBRA","F1",2050,"Csuper",560.137922311665
"cons","BAU","p_saop","RBRA","F1",2019,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2025,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2030,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2035,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2040,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2045,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2050,"Cshift",660.801786708317
"cons","BAU","p_saop","RBRA","F1",2019,"tot_$",1201.45779338545
"cons","BAU","p_saop","RBRA","F1",2025,"tot_$",1204.78356656668
"cons","BAU","p_saop","RBRA","F1",2030,"tot_$",1208.25983389215
"cons","BAU","p_saop","RBRA","F1",2035,"tot_$",1211.14910836537
"cons","BAU","p_saop","RBRA","F1",2040,"tot_$",1214.20880112116
"cons","BAU","p_saop","RBRA","F1",2045,"tot_$",1217.46122737727
"cons","BAU","p_saop","RBRA","F1",2050,"tot_$",1220.93970901998
"cons","BAU","p_saop","RBRA","F2",2019,"ch_%",5.53931767122151e-07
"cons","BAU","p_saop","RBRA","F2",2025,"ch_%",0.604632913251857
"cons","BAU","p_saop","RBRA","F2",2030,"ch_%",1.26923928141149
"cons","BAU","p_saop","RBRA","F2",2035,"ch_%",1.84676890909707
"cons","BAU","p_saop","RBRA","F2",2040,"ch_%",2.46542083821122
"cons","BAU","p_saop","RBRA","F2",2045,"ch_%",3.1276579283219
"cons","BAU","p_saop","RBRA","F2",2050,"ch_%",3.84003811700864
"cons","BAU","p_saop","RBRA","F2",2019,"Csuper",786.784026707301
"cons","BAU","p_saop","RBRA","F2",2025,"Csuper",797.355472851468
"cons","BAU","p_saop","RBRA","F2",2030,"Csuper",808.975509919896
"cons","BAU","p_saop","RBRA","F2",2035,"Csuper",819.073089484782
"cons","BAU","p_saop","RBRA","F2",2040,"Csuper",829.889655038716
"cons","BAU","p_saop","RBRA","F2",2045,"Csuper",841.468267438237
"cons","BAU","p_saop","RBRA","F2",2050,"Csuper",853.923586249393
"cons","BAU","p_saop","RBRA","F2",2019,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2025,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2030,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2035,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2040,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2045,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2050,"Cshift",961.624909693933
"cons","BAU","p_saop","RBRA","F2",2019,"tot_$",1748.40893640123
"cons","BAU","p_saop","RBRA","F2",2025,"tot_$",1758.9803825454
"cons","BAU","p_saop","RBRA","F2",2030,"tot_$",1770.60041961383
"cons","BAU","p_saop","RBRA","F2",2035,"tot_$",1780.69799917871
"cons","BAU","p_saop","RBRA","F2",2040,"tot_$",1791.51456473265
"cons","BAU","p_saop","RBRA","F2",2045,"tot_$",1803.09317713217
"cons","BAU","p_saop","RBRA","F2",2050,"tot_$",1815.54849594333
"cons","BAU","p_saop","RBRA","F3",2019,"ch_%",5.17658982346347e-07
"cons","BAU","p_saop","RBRA","F3",2025,"ch_%",1.07484284522816
"cons","BAU","p_saop","RBRA","F3",2030,"ch_%",2.27691780712607
"cons","BAU","p_saop","RBRA","F3",2035,"ch_%",3.33675176123038
"cons","BAU","p_saop","RBRA","F3",2040,"ch_%",4.47623465782714
"cons","BAU","p_saop","RBRA","F3",2045,"ch_%",5.69864300996725
"cons","BAU","p_saop","RBRA","F3",2050,"ch_%",7.01604042432598
"cons","BAU","p_saop","RBRA","F3",2019,"Csuper",925.325174497841
"cons","BAU","p_saop","RBRA","F3",2025,"Csuper",947.426922339495
"cons","BAU","p_saop","RBRA","F3",2030,"Csuper",972.14492703021
"cons","BAU","p_saop","RBRA","F3",2035,"Csuper",993.938060968853
"cons","BAU","p_saop","RBRA","F3",2040,"Csuper",1017.36899870222
"cons","BAU","p_saop","RBRA","F3",2045,"Csuper",1042.50511445199
"cons","BAU","p_saop","RBRA","F3",2050,"Csuper",1069.59446952536
"cons","BAU","p_saop","RBRA","F3",2019,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2025,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2030,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2035,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2040,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2045,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2050,"Cshift",1130.95297804296
"cons","BAU","p_saop","RBRA","F3",2019,"tot_$",2056.2781525408
"cons","BAU","p_saop","RBRA","F3",2025,"tot_$",2078.37990038246
"cons","BAU","p_saop","RBRA","F3",2030,"tot_$",2103.09790507317
"cons","BAU","p_saop","RBRA","F3",2035,"tot_$",2124.89103901181
"cons","BAU","p_saop","RBRA","F3",2040,"tot_$",2148.32197674518
"cons","BAU","p_saop","RBRA","F3",2045,"tot_$",2173.45809249495
"cons","BAU","p_saop","RBRA","F3",2050,"tot_$",2200.54744756832
"cons","BAU","p_saop","RBRA","F4",2019,"ch_%",5.44924749767972e-07
"cons","BAU","p_saop","RBRA","F4",2025,"ch_%",1.48353736344691
"cons","BAU","p_saop","RBRA","F4",2030,"ch_%",3.1528603426163
"cons","BAU","p_saop","RBRA","F4",2035,"ch_%",4.63161048219927
"cons","BAU","p_saop","RBRA","F4",2040,"ch_%",6.22350185052114
"cons","BAU","p_saop","RBRA","F4",2045,"ch_%",7.93253381173105
"cons","BAU","p_saop","RBRA","F4",2050,"ch_%",9.77550548826154
"cons","BAU","p_saop","RBRA","F4",2019,"Csuper",904.190804516415
"cons","BAU","p_saop","RBRA","F4",2025,"Csuper",933.999700810319
"cons","BAU","p_saop","RBRA","F4",2030,"Csuper",967.541622349321
"cons","BAU","p_saop","RBRA","F4",2035,"Csuper",997.254339287034
"cons","BAU","p_saop","RBRA","F4",2040,"Csuper",1029.24041750027
"cons","BAU","p_saop","RBRA","F4",2045,"Csuper",1063.58021672778
"cons","BAU","p_saop","RBRA","F4",2050,"Csuper",1100.61128389943
"cons","BAU","p_saop","RBRA","F4",2019,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2025,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2030,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2035,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2040,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2045,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2050,"Cshift",1105.12208102654
"cons","BAU","p_saop","RBRA","F4",2019,"tot_$",2009.31288554296
"cons","BAU","p_saop","RBRA","F4",2025,"tot_$",2039.12178183686
"cons","BAU","p_saop","RBRA","F4",2030,"tot_$",2072.66370337586
"cons","BAU","p_saop","RBRA","F4",2035,"tot_$",2102.37642031358
"cons","BAU","p_saop","RBRA","F4",2040,"tot_$",2134.36249852682
"cons","BAU","p_saop","RBRA","F4",2045,"tot_$",2168.70229775433
"cons","BAU","p_saop","RBRA","F4",2050,"tot_$",2205.73336492597
"cons","BAU","p_saop","RBRA","F5",2019,"ch_%",5.92559956658079e-07
"cons","BAU","p_saop","RBRA","F5",2025,"ch_%",2.39039405326993
"cons","BAU","p_saop","RBRA","F5",2030,"ch_%",5.09074027593917
"cons","BAU","p_saop","RBRA","F5",2035,"ch_%",7.48925189319551
"cons","BAU","p_saop","RBRA","F5",2040,"ch_%",10.07353877386
"cons","BAU","p_saop","RBRA","F5",2045,"ch_%",12.8494272599464
"cons","BAU","p_saop","RBRA","F5",2050,"ch_%",15.8441462814275
"cons","BAU","p_saop","RBRA","F5",2019,"Csuper",1587.34012672482
"cons","BAU","p_saop","RBRA","F5",2025,"Csuper",1650.57958374769
"cons","BAU","p_saop","RBRA","F5",2030,"Csuper",1722.01904829704
"cons","BAU","p_saop","RBRA","F5",2035,"Csuper",1785.47327657847
"cons","BAU","p_saop","RBRA","F5",2040,"Csuper",1853.84231364738
"cons","BAU","p_saop","RBRA","F5",2045,"Csuper",1927.28029927674
"cons","BAU","p_saop","RBRA","F5",2050,"Csuper",2006.50759301202
"cons","BAU","p_saop","RBRA","F5",2019,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2025,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2030,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2035,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2040,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2045,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2050,"Cshift",1058.22674069883
"cons","BAU","p_saop","RBRA","F5",2019,"tot_$",2645.56686742365
"cons","BAU","p_saop","RBRA","F5",2025,"tot_$",2708.80632444653
"cons","BAU","p_saop","RBRA","F5",2030,"tot_$",2780.24578899587
"cons","BAU","p_saop","RBRA","F5",2035,"tot_$",2843.70001727731
"cons","BAU","p_saop","RBRA","F5",2040,"tot_$",2912.06905434622
"cons","BAU","p_saop","RBRA","F5",2045,"tot_$",2985.50703997558
"cons","BAU","p_saop","RBRA","F5",2050,"tot_$",3064.73433371085
"cons","BAU","p_saop","RBRA","F6",2019,"ch_%",8.28302093580646e-07
"cons","BAU","p_saop","RBRA","F6",2025,"ch_%",2.63453898815302
"cons","BAU","p_saop","RBRA","F6",2030,"ch_%",5.61439984798457
"cons","BAU","p_saop","RBRA","F6",2035,"ch_%",8.26438020659563
"cons","BAU","p_saop","RBRA","F6",2040,"ch_%",11.1202958609544
"cons","BAU","p_saop","RBRA","F6",2045,"ch_%",14.1883060065453
"cons","BAU","p_saop","RBRA","F6",2050,"ch_%",17.4985704261383
"cons","BAU","p_saop","RBRA","F6",2019,"Csuper",1336.95427724367
"cons","BAU","p_saop","RBRA","F6",2025,"Csuper",1395.6585607895
"cons","BAU","p_saop","RBRA","F6",2030,"Csuper",1462.05752190857
"cons","BAU","p_saop","RBRA","F6",2035,"Csuper",1521.10589734435
"cons","BAU","p_saop","RBRA","F6",2040,"Csuper",1584.74304062488
"cons","BAU","p_saop","RBRA","F6",2045,"Csuper",1653.1061944607
"cons","BAU","p_saop","RBRA","F6",2050,"Csuper",1726.86739635213
"cons","BAU","p_saop","RBRA","F6",2019,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2025,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2030,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2035,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2040,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2045,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2050,"Cshift",891.302839191316
"cons","BAU","p_saop","RBRA","F6",2019,"tot_$",2228.25711643499
"cons","BAU","p_saop","RBRA","F6",2025,"tot_$",2286.96139998082
"cons","BAU","p_saop","RBRA","F6",2030,"tot_$",2353.36036109989
"cons","BAU","p_saop","RBRA","F6",2035,"tot_$",2412.40873653567
"cons","BAU","p_saop","RBRA","F6",2040,"tot_$",2476.04587981619
"cons","BAU","p_saop","RBRA","F6",2045,"tot_$",2544.40903365202
